timestamp,smooth_cx,smooth_cy,is_predicted,raw_cx,raw_cy
20231203_1115,-313.7724304199219,1498.1455078125,True,255.05279901069065,108.48787110302618
20231203_1119,-316.0179443359375,1502.1212158203125,True,255.07116406375786,108.68804450884632
20231203_1124,-318.2634582519531,1506.096923828125,True,255.0593438634778,108.69568717242366
20231203_1128,-320.50897216796875,1510.0726318359375,True,255.06819401223308,108.71730693565118
20231203_1132,-322.7544860839844,1514.04833984375,True,255.07983437519562,108.70861839222314
20231203_1137,-325.0,1518.0240478515625,True,255.0732808727533,108.7189662881159
20231203_1145,-327.2455139160156,1521.999755859375,True,255.05582626266238,108.73603225835294
20231203_1149,-329.49102783203125,1525.9754638671875,True,255.0580425394952,108.73806650037103
20231203_1154,-331.7365417480469,1529.951171875,True,255.06974831239663,108.73397112074747
20231203_1158,-333.9820556640625,1533.9268798828125,True,255.0996924562376,108.7425930230479
20231203_1202,-336.2275695800781,1537.902587890625,True,255.09470497617596,108.54531042883244
20231203_1207,-338.47308349609375,1541.8782958984375,True,255.07576191157534,108.71340678208614
20231203_1215,-340.7185974121094,1545.85400390625,True,255.08209389058322,108.70095965513232
20231203_1219,-342.964111328125,1549.8297119140625,True,255.12527621961584,108.66657720282348
20231203_1224,-345.2096252441406,1553.805419921875,True,255.10407292544323,108.46046286503056
20231203_1228,-347.45513916015625,1557.7811279296875,True,255.0915213910679,108.6893353250029
20231203_1232,-349.7006530761719,1561.7568359375,True,255.09700750141155,108.47346722949659
20231203_1237,-351.9461669921875,1565.7325439453125,True,255.1147567422274,108.50418421288416
20231203_1245,-354.1916809082031,1569.708251953125,True,255.08462648701467,108.44401115204977
20231203_1249,-356.43719482421875,1573.6839599609375,True,255.08388443823145,108.48892413570623
20231203_1254,-358.6827087402344,1577.65966796875,True,255.09087732501882,108.506450919256
20231203_1258,-360.92822265625,1581.6353759765625,True,255.07153482203663,108.49071651313668
20231203_1302,-363.1737365722656,1585.611083984375,True,255.05930897295747,108.49652335979641
20231203_1307,-365.41925048828125,1589.5867919921875,True,255.0266921900298,108.6839784244094
20231203_1315,-367.6647644042969,1593.5625,True,255.03274435249384,108.6664459852382
20231203_1319,-369.9102783203125,1597.5382080078125,True,255.06014511601208,108.39271011776101
20231203_1324,-372.1557922363281,1601.513916015625,True,255.03479570972488,108.4037378484055
20231203_1328,-374.40130615234375,1605.4896240234375,True,255.06822012623726,108.43125089657151
20231203_1332,-376.6468200683594,1609.46533203125,True,255.05225640427878,108.42259721861075
20231203_1337,-378.892333984375,1613.4410400390625,True,255.0540862798537,108.43914509072653
20231203_1345,-381.1378479003906,1617.416748046875,True,255.04385178276777,108.408036803214
20231203_1349,-383.38336181640625,1621.3924560546875,True,255.0501147940881,108.39997668245086
20231203_1354,-385.6288757324219,1625.3681640625,True,255.03563456418254,108.44457592627455
20231203_1358,-387.8743896484375,1629.3438720703125,True,255.00011653444489,108.45050423557886
20231203_1402,-390.1199035644531,1633.319580078125,True,255.01482548516108,108.65802070378555
20231203_1407,-392.36541748046875,1637.2952880859375,True,255.03496322016,108.63720401625115
20231203_1415,-394.6109313964844,1641.27099609375,True,255.0204776627683,108.48019895147198
20231203_1419,-396.8564453125,1645.2467041015625,True,254.9567639328675,108.37772355827451
20231203_1424,-399.1019592285156,1649.222412109375,True,254.98793152843433,108.58861552786134
20231203_1428,-401.34747314453125,1653.1981201171875,True,255.027918009309,108.61158252774794
20231203_1432,-403.5929870605469,1657.173828125,True,255.01348254252463,108.59222918531782
20231203_1437,-405.8385009765625,1661.1495361328125,True,255.04685680503056,108.53178129310808
20231203_1445,-408.0840148925781,1665.125244140625,True,255.0263610623275,108.49767929464893
20231203_1449,-410.32952880859375,1669.1009521484375,True,254.99557545902374,108.5428750559785
20231203_1454,-412.5750427246094,1673.07666015625,True,255.0521996972113,108.52240905141137
20231203_1458,-414.820556640625,1677.0523681640625,True,255.00453287228228,108.52199697211299
20231203_1502,-417.0660705566406,1681.028076171875,True,255.01230951165104,108.51439245303303
20231203_1507,-419.31158447265625,1685.0037841796875,True,254.97106931737898,108.70896717015891
20231203_1515,-421.5570983886719,1688.9794921875,True,254.9710529381716,108.47811942679441
20231203_1519,-423.8026123046875,1692.9552001953125,True,254.99597652224563,108.4903983153367
20231203_1524,-426.0481262207031,1696.930908203125,True,254.98516498256282,108.7199588661361
20231203_1528,-428.29364013671875,1700.9066162109375,True,254.9573246527933,108.7112975201438
20231203_1532,-430.5391540527344,1704.88232421875,True,254.96791386464443,108.71418479038489
20231203_1537,-432.78466796875,1708.8580322265625,True,254.95668115397686,108.7123285221155
20231203_1545,-435.0301818847656,1712.833740234375,True,254.99083143253276,108.68606824992173
20231203_1549,-437.27569580078125,1716.8094482421875,True,255.01432156300413,108.47594550994802
20231203_1554,-439.5212097167969,1720.78515625,True,254.97798405866126,108.18448460232021
20231203_1558,-441.7667236328125,1724.7608642578125,True,254.99434055338804,108.39182923001032
20231203_1602,-444.0122375488281,1728.736572265625,True,255.0559788691409,108.57701571383802
20231203_1607,-446.25775146484375,1732.7122802734375,True,255.01537716213306,108.36153376875045
20231203_1615,-448.5032653808594,1736.68798828125,True,255.00370466716302,108.37841425893201
20231203_1619,-450.748779296875,1740.6636962890625,True,255.02119396559456,108.39124078425745
20231203_1624,-452.9942932128906,1744.639404296875,True,255.00820892844325,108.36156965477643
20231203_1628,-455.23980712890625,1748.6151123046875,True,254.99597146830558,108.35259970391638
20231203_1632,-457.4853210449219,1752.5908203125,True,254.98624766757573,108.36933938567533
20231203_1637,-459.7308349609375,1756.5665283203125,True,254.94947474185648,108.366003104002
20231203_1645,-461.9763488769531,1760.542236328125,True,254.96698604083684,108.36493881652133
20231203_1649,-464.22186279296875,1764.5179443359375,True,254.93232974781773,108.36406290651044
20231203_1654,-466.4673767089844,1768.49365234375,True,254.95028888250914,108.36097753534773
20231203_1658,-468.712890625,1772.4693603515625,True,254.89814117056017,108.36597050274518
20231203_1702,-470.9584045410156,1776.445068359375,True,254.92410674227878,108.34349370995818
20231203_1707,-473.20391845703125,1780.4207763671875,True,254.8990973044758,108.34207314884605
20231203_1715,-475.4494323730469,1784.396484375,True,254.9465313759355,108.07202612262522
20231203_1719,-477.6949462890625,1788.3721923828125,True,254.94260090492853,108.07303294983313
20231203_1724,-479.9404602050781,1792.347900390625,True,254.95291376968672,108.08272245657903
20231203_1728,-482.18597412109375,1796.3236083984375,True,254.93861357700007,108.30803615506827
20231203_1732,-484.4314880371094,1800.29931640625,True,254.94699068244773,108.09152966147425
20231203_1737,-486.677001953125,1804.2750244140625,True,254.9108033191137,108.01929549831705
20231203_1745,-488.9225158691406,1808.250732421875,True,254.92485845241305,108.17105239507504
20231203_1749,-491.16802978515625,1812.2264404296875,True,254.94210961514264,108.1628947888767
20231203_1754,-493.4135437011719,1816.2021484375,True,254.92485439864615,107.99657037923865
20231203_1758,-495.6590576171875,1820.1778564453125,True,254.891882158035,107.97051249729886
20231203_1802,-497.9045715332031,1824.153564453125,True,254.85835418654472,107.99973895979981
20231203_1807,-500.15008544921875,1828.1292724609375,True,254.89333393347437,107.99094387180988
20231203_1815,-502.3955993652344,1832.10498046875,True,254.90253520112356,107.98271453779394
20231203_1819,-504.64111328125,1836.0806884765625,True,254.88451601868772,107.99603921180315
20231203_1824,-506.8866271972656,1840.056396484375,True,254.86265348745093,107.99077274855064
20231203_1828,-509.13214111328125,1844.0321044921875,True,254.8692587457914,107.98881907059649
20231203_1832,-511.3776550292969,1848.0078125,True,254.85678410052387,108.00439251831716
20231203_1837,-513.6231689453125,1851.9835205078125,True,254.88758573511674,108.00413148751552
20231203_1845,-515.86865234375,1855.959228515625,True,254.93132611333303,108.1661978160248
20231203_1849,-518.1141357421875,1859.9349365234375,True,254.91106976911394,108.16783053376113
20231203_1854,-520.359619140625,1863.91064453125,True,254.95838912904762,108.1700473626976
20231203_1858,-522.6051025390625,1867.8863525390625,True,254.89871058365898,107.96489221848043
20231203_1902,-524.8505859375,1871.862060546875,True,254.90498572804955,107.96395544630235
20231203_1907,-527.0960693359375,1875.8377685546875,True,254.9419656926748,107.96153257394984
20231203_1915,-529.341552734375,1879.8134765625,True,254.9730364161278,108.09000152895572
20231203_1919,-531.5870361328125,1883.7891845703125,True,254.94476958815795,107.9690623255479
20231203_1924,-533.83251953125,1887.764892578125,True,254.92149869404665,107.93766549581194
20231203_1928,-536.0780029296875,1891.7406005859375,True,255.02808973609675,108.11693566515308
20231203_1932,-538.323486328125,1895.71630859375,True,255.02017822298555,108.11135789369565
20231203_1937,-540.5689697265625,1899.6920166015625,True,255.02449071367542,108.08797049961775
20231203_1945,-542.814453125,1903.667724609375,True,255.01758330710078,108.08824931420605
20231203_1949,-545.0599365234375,1907.6434326171875,True,255.02289485989712,108.1064440128053
20231203_1954,-547.305419921875,1911.619140625,True,255.02868653441485,108.10452150141184
20231203_1958,-549.5509033203125,1915.5948486328125,True,254.97200557729502,108.06916745378491
20231203_2002,-551.79638671875,1919.570556640625,True,254.9649667485579,108.02788801598228
20231203_2007,-554.0418701171875,1923.5462646484375,True,254.958466367471,108.0904782033871
20231203_2015,-556.287353515625,1927.52197265625,True,254.9411844082007,108.06548159876216
20231203_2019,-558.5328369140625,1931.4976806640625,True,254.9751208467358,108.19777534187497
20231203_2024,-560.7783203125,1935.473388671875,True,254.93313203749136,108.17962059328354
20231203_2028,-563.0238037109375,1939.4490966796875,True,254.95420919056104,108.01910650323092
20231203_2032,-565.269287109375,1943.4248046875,True,254.942177697369,108.0048065239111
20231203_2037,-567.5147705078125,1947.4005126953125,True,254.95347395098455,108.17158109480458
20231203_2045,-569.76025390625,1951.376220703125,True,254.93722194760258,108.1659731272188
20231203_2049,-572.0057373046875,1955.3519287109375,True,254.93906330046826,108.16404375219075
20231203_2054,-574.251220703125,1959.32763671875,True,254.97617425600575,108.45475977052708
20231203_2058,-576.4967041015625,1963.3033447265625,True,254.96414195867027,108.20051212938006
20231203_2102,-578.7421875,1967.279052734375,True,254.96144411598215,108.19369591977932
20231203_2107,-580.9876708984375,1971.2547607421875,True,254.96062716204682,108.19562424187968
20231203_2115,-583.233154296875,1975.23046875,True,254.96194857721937,108.40337377922462
20231203_2119,-585.4786376953125,1979.2061767578125,True,254.9436636172469,108.17837308362839
20231203_2124,-587.72412109375,1983.181884765625,True,254.95801160465263,108.40305989758491
20231203_2128,-589.9696044921875,1987.1575927734375,True,254.96820329803356,108.41681835708073
20231203_2132,-592.215087890625,1991.13330078125,True,254.947388247112,108.39233694482313
20231203_2137,-594.4605712890625,1995.1090087890625,True,254.94153945503794,108.3904245968393
20231203_2145,-596.7060546875,1999.084716796875,True,254.93419199756033,108.38749316088294
20231203_2149,-598.9515380859375,2003.0604248046875,True,254.93443593377222,108.39037078228425
20231203_2154,-601.197021484375,2007.0361328125,True,254.9171121318756,108.57267574609826
20231203_2158,-603.4425048828125,2011.0118408203125,True,254.91857805365936,108.37767870758246
20231203_2202,-605.68798828125,2014.987548828125,True,254.9320473555066,108.558128705246
20231203_2207,-607.9334716796875,2018.9632568359375,True,254.9346125553941,108.3705796867431
20231203_2215,-610.178955078125,2022.93896484375,True,254.91146529378526,108.38947736629206
20231203_2219,-612.4244384765625,2026.9146728515625,True,254.89388952169116,108.39340968815304
20231203_2224,-614.669921875,2030.890380859375,True,254.93925174950655,108.35719540642383
20231203_2228,-616.9154052734375,2034.8660888671875,True,254.9957213591188,108.38013526604715
20231203_2232,-619.160888671875,2038.841796875,True,254.9885746008721,108.57246084830902
20231203_2237,-621.4063720703125,2042.8175048828125,True,255.01687907514867,108.39483762186208
20231203_2245,-623.65185546875,2046.793212890625,True,254.97319726064188,108.59583724989929
20231203_2249,-625.8973388671875,2050.76904296875,True,254.99843272821715,108.55109753803993
20231203_2254,-628.142822265625,2054.744873046875,True,255.00875461949695,108.38046715223709
20231203_2258,-630.3883056640625,2058.720703125,True,254.9370082272405,108.35579899335181
20231203_2302,-632.6337890625,2062.696533203125,True,254.91637811944958,108.37483629056854
20231203_2307,-634.8792724609375,2066.67236328125,True,254.95827363896848,108.57202722063037
20231203_2315,-637.124755859375,2070.648193359375,True,254.9117778973807,108.37664155005382
20231203_2319,-639.3702392578125,2074.6240234375,True,254.947473243202,108.36339903289763
20231203_2324,-641.61572265625,2078.599853515625,True,254.94686844040976,108.37469276449166
20231203_2328,-643.8612060546875,2082.57568359375,True,254.99164647824136,108.34709735307312
20231203_2332,-646.106689453125,2086.551513671875,True,254.9946977445228,108.35859754894045
20231203_2337,-648.3521728515625,2090.52734375,True,255.03377729943045,108.39082470065922
20231203_2345,-650.59765625,2094.503173828125,True,255.03237464912516,108.4026025271956
20231203_2349,-652.8431396484375,2098.47900390625,True,255.02593698711223,108.39668702522847
20231204_0002,-655.088623046875,2102.454833984375,True,255.026980162438,108.20337094803422
20231204_0007,-657.3341064453125,2106.4306640625,True,255.03400156349684,108.18840136940757
20231204_0015,-659.57958984375,2110.406494140625,True,255.05588836675395,108.40313699465509
20231204_0019,-661.8250732421875,2114.38232421875,True,255.02908076795467,108.41235865383753
20231204_0024,-664.070556640625,2118.358154296875,True,255.0419826068207,108.20725374636145
20231204_0028,-666.3160400390625,2122.333984375,True,255.02567696260758,108.2052629687528
20231204_0032,-668.5615234375,2126.309814453125,True,255.04110708863715,108.21757292106469
20231204_0037,-670.8070068359375,2130.28564453125,True,255.04112573518864,108.4303991536365
20231204_0045,-673.052490234375,2134.261474609375,True,255.04609855801627,108.20388122725844
20231204_0049,-675.2979736328125,2138.2373046875,True,255.04828032228798,108.22759568486198
20231204_0054,-677.54345703125,2142.213134765625,True,255.04074316979165,108.20569236436162
20231204_0058,-679.7889404296875,2146.18896484375,True,255.03718844902875,108.19711046020593
20231204_0102,-682.034423828125,2150.164794921875,True,255.02547284244577,108.19412372523473
20231204_0107,-684.2799072265625,2154.140625,True,255.05709742050834,108.20001617236143
20231204_0115,-686.525390625,2158.116455078125,True,255.04026562191112,108.18565677623421
20231204_0119,-688.7708740234375,2162.09228515625,True,255.0254445153233,108.20045641997825
20231204_0124,-691.016357421875,2166.068115234375,True,255.02767768082603,108.18163927355074
20231204_0128,-693.2618408203125,2170.0439453125,True,254.99013217128245,107.9735837504952
20231204_0132,-695.50732421875,2174.019775390625,True,254.96711720617574,108.1739400039542
20231204_0137,-697.7528076171875,2177.99560546875,True,254.96849077460928,108.1691935759286
20231204_0145,-699.998291015625,2181.971435546875,True,254.96773352747144,108.16119754451245
20231204_0149,-702.2437744140625,2185.947265625,True,255.0004950896112,107.99576923423139
20231204_0154,-704.4892578125,2189.923095703125,True,255.04030668718448,108.02709610071723
20231204_0158,-706.7347412109375,2193.89892578125,True,255.01826442934905,108.04870214584551
20231204_0202,-708.980224609375,2197.874755859375,True,255.00074665131385,108.06624506355531
20231204_0207,-711.2257080078125,2201.8505859375,True,254.99297491297347,108.07612459859858
20231204_0215,-713.47119140625,2205.826416015625,True,255.0054478549632,108.31777059773829
20231204_0219,-715.7166748046875,2209.80224609375,True,255.01869385337486,108.3246340653522
20231204_0224,-717.962158203125,2213.778076171875,True,255.02486562155082,108.33607623901865
20231204_0228,-720.2076416015625,2217.75390625,True,255.01678715292763,108.11786973097396
20231204_0232,-722.453125,2221.729736328125,True,255.01863091545053,108.11484268925395
20231204_0237,-724.6986083984375,2225.70556640625,True,255.0034908242473,108.33243594920806
20231204_0245,-726.944091796875,2229.681396484375,True,255.05316068698858,108.11188742019603
20231204_0249,-729.1895751953125,2233.6572265625,True,255.08164199192464,108.34708838043966
20231204_0254,-731.43505859375,2237.633056640625,True,255.0632901170876,108.35184603651697
20231204_0258,-733.6805419921875,2241.60888671875,True,255.0784373514614,108.39800722850507
20231204_0302,-735.926025390625,2245.584716796875,True,255.03936767139055,108.10954247895835
20231204_0307,-738.1715087890625,2249.560546875,True,255.1207900189253,108.38623745414428
20231204_0315,-740.4169921875,2253.536376953125,True,255.07800642279193,108.37423527512155
20231204_0319,-742.6624755859375,2257.51220703125,True,255.10612230254543,108.38915995479577
20231204_0324,-744.907958984375,2261.488037109375,True,255.09894534823238,108.40114433304038
20231204_0328,-747.1534423828125,2265.4638671875,True,255.10469433881036,108.39144902059267
20231204_0332,-749.39892578125,2269.439697265625,True,255.1275605381166,108.39513901345292
20231204_0337,-751.6444091796875,2273.41552734375,True,255.09603753066892,108.1690228185748
20231204_0345,-753.889892578125,2277.391357421875,True,255.1161866664275,108.38849075726728
20231204_0349,-756.1353759765625,2281.3671875,True,255.12714850579658,108.42558571159589
20231204_0354,-758.380859375,2285.343017578125,True,255.09942690068968,108.39444299948879
20231204_0358,-760.6263427734375,2289.31884765625,True,255.12671585988002,108.42748782871438
20231204_0402,-762.871826171875,2293.294677734375,True,255.1145139455447,108.43542733165383
20231204_0407,-765.1173095703125,2297.2705078125,True,255.12219424557128,108.49451169792385
20231204_0415,-767.36279296875,2301.246337890625,True,255.12994066718053,108.46733109864306
20231204_0419,-769.6082763671875,2305.22216796875,True,255.11426445673513,108.45115053291143
20231204_0424,-771.853759765625,2309.197998046875,True,255.14816473897812,108.51157061073832
20231204_0428,-774.0992431640625,2313.173828125,True,255.09026045438696,108.73128403208068
20231204_0432,-776.3447265625,2317.149658203125,True,255.05780935782278,108.77204272243821
20231204_0437,-778.5902099609375,2321.12548828125,True,255.1008733897714,108.7505430750114
20231204_0445,-780.835693359375,2325.101318359375,True,255.08425776117136,108.75811425659911
20231204_0449,-783.0811767578125,2329.0771484375,True,255.08069720670392,108.76208268156425
20231204_0454,-785.32666015625,2333.052978515625,True,255.11302334313788,108.74075795910704
20231204_0458,-787.5721435546875,2337.02880859375,True,255.08392708677889,108.74673472854218
20231204_0502,-789.817626953125,2341.004638671875,True,255.11925884936005,108.92488531086556
20231204_0507,-792.0631103515625,2344.98046875,True,255.13948882644186,108.97608278692181
20231204_0515,-794.30859375,2348.956298828125,True,255.13722090133896,108.76505657948837
20231204_0519,-796.5540771484375,2352.93212890625,True,255.1547962713046,108.7755990311827
20231204_0524,-798.799560546875,2356.907958984375,True,255.1534687092219,108.77265252131635
20231204_0528,-801.0450439453125,2360.8837890625,True,255.18201607651062,108.97022901444387
20231204_0532,-803.29052734375,2364.859619140625,True,255.16365553351562,108.80366875748315
20231204_0537,-805.5360107421875,2368.83544921875,True,255.13486606503366,108.58608186506231
20231204_0545,-807.781494140625,2372.811279296875,True,255.13842999256812,108.5714669460338
20231204_0558,-810.0269775390625,2376.787109375,True,255.1666383875548,108.86348333169612
20231204_0602,-812.2724609375,2380.762939453125,True,255.1807475266974,108.87996892746169
20231204_0607,-814.5179443359375,2384.73876953125,True,255.1736735440902,108.89249078199073
20231204_0615,-816.763427734375,2388.714599609375,True,255.13894742481605,108.87632152296592
20231204_0619,-819.0089111328125,2392.6904296875,True,255.19270264951606,108.68297046353113
20231204_0624,-821.25439453125,2396.666259765625,True,255.18338849628768,108.67921102066374
20231204_0628,-823.4998779296875,2400.64208984375,True,255.16943818617457,108.74036226442084
20231204_0632,-825.745361328125,2404.617919921875,True,255.17915571528187,108.7461871301114
20231204_0637,-827.9908447265625,2408.59375,True,255.18411429695394,108.73679693157739
20231204_0645,-830.236328125,2412.569580078125,True,255.1718132565666,108.74178840273929
20231204_0649,-832.4818115234375,2416.54541015625,True,255.18243086218916,108.76549455657054
20231204_0654,-834.727294921875,2420.521240234375,True,255.17155881301395,108.76747407937076
20231204_0658,-836.9727783203125,2424.4970703125,True,255.17248777522505,108.75057883303684
20231204_0702,-839.21826171875,2428.472900390625,True,255.16633592562795,108.7574237954769
20231204_0707,-841.4637451171875,2432.44873046875,True,255.17345251396648,108.76212737430167
20231204_0715,-843.709228515625,2436.424560546875,True,255.18649204362598,108.74759520829609
20231204_0719,-845.9547119140625,2440.400390625,True,255.209977928101,108.79331945275987
20231204_0724,-848.2001953125,2444.376220703125,True,255.1746956723808,108.7728759630338
20231204_0728,-850.4456787109375,2448.35205078125,True,255.19298324022347,108.76233296089386
20231204_0732,-852.691162109375,2452.327880859375,True,255.25956477054382,108.78156307252335
20231204_0737,-854.9366455078125,2456.3037109375,True,255.19534127069255,108.76304122421251
20231204_0745,-857.18212890625,2460.279541015625,True,255.16564345906724,108.78921923451561
20231204_0749,-859.4276123046875,2464.25537109375,True,255.16049603316418,108.81363019083696
20231204_0754,-861.673095703125,2468.231201171875,True,255.18800654091197,108.79670452413079
20231204_0758,-863.9185791015625,2472.20703125,True,255.18629316892284,108.80085779386141
20231204_0802,-866.1640625,2476.182861328125,True,255.2000142956702,108.80783938814531
20231204_0807,-868.4095458984375,2480.15869140625,True,255.18381715674448,108.80719436030772
20231204_0815,-870.655029296875,2484.134521484375,True,255.18328390738887,108.83751965127912
20231204_0819,-872.9005126953125,2488.1103515625,True,255.11666741081396,108.8698575702103
20231204_0824,-875.14599609375,2492.086181640625,True,255.1521958539134,108.84634828199106
20231204_0828,-877.3914794921875,2496.06201171875,True,255.14471098885394,108.85301157473563
20231204_0832,-879.636962890625,2500.037841796875,True,255.14018290940268,108.85319912832237
20231204_0837,-881.8824462890625,2504.013671875,True,255.14489529731276,108.82204116638079
20231204_0845,-884.1279296875,2507.989501953125,True,255.15796902077787,108.8317313704822
20231204_0849,-886.3734130859375,2511.96533203125,True,255.10403230128813,108.83183856502242
20231204_0854,-888.618896484375,2515.941162109375,True,255.16448878607346,108.84446091872918
20231204_0858,-890.8643798828125,2519.9169921875,True,255.10134077512723,108.6915322760977
20231204_0902,-893.10986328125,2523.892822265625,True,255.11399867599434,108.67261276413018
20231204_0907,-895.3553466796875,2527.86865234375,True,255.12122513238873,108.68266960068699
20231204_0915,-897.600830078125,2531.844482421875,True,255.14694978694513,108.82918092243374
20231204_0919,-899.8463134765625,2535.8203125,True,255.16602509712857,108.91486625284688
20231204_0924,-902.091796875,2539.796142578125,True,255.1667619268759,108.93314519442013
20231204_0928,-904.3372802734375,2543.77197265625,True,255.1693031897314,108.92651380490027
20231204_0932,-906.582763671875,2547.747802734375,True,255.1616807653485,108.92264334652387
20231204_0937,-908.8282470703125,2551.7236328125,True,255.11435392580273,108.72661105001028
20231204_0945,-911.07373046875,2555.699462890625,True,255.1401977686268,108.90918185959679
20231204_0949,-913.3192138671875,2559.67529296875,True,255.11610955282012,108.90641023350544
20231204_0954,-915.564697265625,2563.651123046875,True,255.13134715025907,108.91021976058603
20231204_0958,-917.8101806640625,2567.626953125,True,255.1206690134553,108.95086932437503
20231204_1002,-920.0556640625,2571.602783203125,True,255.09632465406668,108.6893889927459
20231204_1007,-922.3011474609375,2575.57861328125,True,255.10054831524997,108.68741558360242
20231204_1015,-924.546630859375,2579.554443359375,True,255.11565295169947,108.69009838998211
20231204_1019,-926.7921142578125,2583.5302734375,True,255.1493462971734,108.9420827338451
20231204_1024,-929.03759765625,2587.506103515625,True,255.11618112559685,108.72359926319366
20231204_1028,-931.2830810546875,2591.48193359375,True,255.1598967313138,108.92443340688398
20231204_1032,-933.528564453125,2595.457763671875,True,255.1476438667227,108.98067175053863
20231204_1037,-935.7740478515625,2599.43359375,True,255.07882663327817,108.70484282073068
20231204_1045,-938.01953125,2603.409423828125,True,255.0679127168664,108.70970309425863
20231204_1049,-940.2650146484375,2607.38525390625,True,255.0569008996119,108.71596945254234
20231204_1054,-942.510498046875,2611.361083984375,True,255.07623442712386,108.70291468791643
20231204_1058,-944.7559814453125,2615.3369140625,True,255.08767882689557,108.72937231759657
20231204_1102,-947.00146484375,2619.312744140625,True,255.0745506572476,108.71970848609496
20231204_1107,-949.2469482421875,2623.28857421875,True,255.10898515916261,108.47887689991397
20231204_1115,-951.492431640625,2627.264404296875,True,255.07338030435793,108.73137998247527
20231204_1119,-953.7379150390625,2631.240234375,True,255.05557741139444,108.73327134222667
20231204_1124,-955.9833984375,2635.216064453125,True,255.08677460106978,108.5054250925088
20231204_1128,-958.2288818359375,2639.19189453125,True,255.0492228442648,108.70807025702481
20231204_1132,-960.474365234375,2643.167724609375,True,255.05207904855584,108.71962800679603
20231204_1137,-962.7198486328125,2647.1435546875,True,255.03786002342778,108.72275625262668
20231204_1145,-964.96533203125,2651.119384765625,True,255.0768079711119,108.49759415069488
20231204_1149,-967.2108154296875,2655.09521484375,True,255.02400815472518,108.72653057574864
20231204_1154,-969.456298828125,2659.071044921875,True,255.07908647815648,108.50622692900404
20231204_1158,-971.7017822265625,2663.046875,True,255.05005498091313,108.74585408155055
20231204_1202,-973.947265625,2667.022705078125,True,255.0625804605922,108.74487734229724
20231204_1207,-976.1927490234375,2670.99853515625,True,255.05042512673336,108.73794133161674
20231204_1215,-978.438232421875,2674.974365234375,True,255.0336900834205,108.7322496714144
20231204_1219,-980.6837158203125,2678.9501953125,True,255.0416927451226,108.73114751166824
20231204_1224,-982.92919921875,2682.926025390625,True,255.06396363343504,108.64136338824709
20231204_1228,-985.1746826171875,2686.90185546875,True,255.0725989029181,108.64118441893137
20231204_1232,-987.420166015625,2690.877685546875,True,255.03607246700963,108.6654439722657
20231204_1237,-989.6656494140625,2694.853515625,True,255.0567563448591,108.44286264982473
20231204_1245,-991.9111328125,2698.829345703125,True,255.02769057393544,108.6977470104734
20231204_1249,-994.1566162109375,2702.80517578125,True,255.0373470009498,108.49728499489257
20231204_1254,-996.402099609375,2706.781005859375,True,255.05272450259903,108.47517476250223
20231204_1258,-998.6475830078125,2710.7568359375,True,255.03193891816323,108.48390507939922
20231204_1302,-1000.89306640625,2714.732666015625,True,255.03405087009924,108.43462824662225
20231204_1307,-1003.1385498046875,2718.70849609375,True,255.01580230536186,108.46208522309664
20231204_1315,-1005.384033203125,2722.684326171875,True,255.01732653299032,108.45892455383954
20231204_1319,-1007.6295166015625,2726.66015625,True,255.00443021514346,108.40353520406791
20231204_1324,-1009.875,2730.635986328125,True,254.97970330774197,108.39278539140417
20231204_1328,-1012.1204833984375,2734.61181640625,True,255.00815056578736,108.42200921758155
20231204_1332,-1014.365966796875,2738.587646484375,True,254.9989596599164,108.39867446323832
20231204_1337,-1016.6114501953125,2742.5634765625,True,254.9936918396564,108.65181639226915
20231204_1345,-1018.85693359375,2746.539306640625,True,255.0183050969067,108.39527708768688
20231204_1349,-1021.1024169921875,2750.51513671875,True,255.0266896254843,108.40028160424738
20231204_1354,-1023.347900390625,2754.490966796875,True,255.0240744559711,108.4247146482081
20231204_1358,-1025.5933837890625,2758.466796875,True,255.02327917070195,108.41181534488325
20231204_1402,-1027.8388671875,2762.442626953125,True,255.00233158763183,108.408036803214
20231204_1407,-1030.0843505859375,2766.41845703125,True,255.01208784310913,108.41302222979456
20231204_1415,-1032.329833984375,2770.394287109375,True,255.00161941146473,108.66111354669005
20231204_1419,-1034.5753173828125,2774.3701171875,True,255.00567210914784,108.66683068664729
20231204_1424,-1036.82080078125,2778.345947265625,True,255.03015683707417,108.41316570567716
20231204_1428,-1039.0662841796875,2782.32177734375,True,255.01828458639872,108.35739278664992
20231204_1432,-1041.311767578125,2786.297607421875,True,254.99258880424932,108.35038087803828
20231204_1437,-1043.5572509765625,2790.2734375,True,255.00800007174954,108.39560892922806
20231204_1445,-1045.802734375,2794.249267578125,True,255.0596897280642,108.53667908709828
20231204_1449,-1048.0482177734375,2798.22509765625,True,254.9892902555653,108.5662553503949
20231204_1454,-1050.293701171875,2802.200927734375,True,254.97065252445623,108.52171498190418
20231204_1458,-1052.5391845703125,2806.1767578125,True,254.99347933181065,108.53813426485736
20231204_1502,-1054.78466796875,2810.152587890625,True,254.99132050407496,108.3101820270707
20231204_1507,-1057.0301513671875,2814.12841796875,True,254.9779270375902,108.70139789466153
20231204_1515,-1059.275634765625,2818.104248046875,True,254.97549762056263,108.47593228237783
20231204_1519,-1061.5211181640625,2822.080078125,True,254.92363272167972,108.71821010838073
20231204_1524,-1063.7666015625,2826.055908203125,True,254.95124066705415,108.72469262753164
